Unnamed: 0,pl_name,pl_letter,sy_snum,sy_pnum,discoverymethod,disc_locale,sy_dist,sy_disterr1,sy_disterr2,sy_dist.1,sy_disterr1.1,sy_disterr2.1,pl_nnotes
986,HD 32963 b,1,1,1,1,1,38.0786,0.1009,-0.1003,38.0786,0.1009,-0.1003,0.0
987,HD 330075 b,1,1,1,1,1,45.2989,0.0918,-0.0913,45.2989,0.0918,-0.0913,1.0
988,HD 331093 b,1,1,1,1,1,50.1928,0.092,-0.0916,50.1928,0.092,-0.0916,0.0
989,HD 33142 b,1,1,3,1,1,121.375,0.5845,-0.5845,121.375,0.5845,-0.5845,0.0
990,HD 33142 c,2,1,3,1,1,121.375,0.5845,-0.5845,121.375,0.5845,-0.5845,0.0
991,HD 33142 d,3,1,3,1,1,121.375,0.5845,-0.5845,121.375,0.5845,-0.5845,0.0
992,HD 332231 b,1,1,1,4,2,80.6665,0.1917,-0.1908,80.6665,0.1917,-0.1908,0.0
993,HD 33283 b,1,2,1,1,1,89.8623,0.2335,-0.2324,89.8623,0.2335,-0.2324,2.0
994,HD 33564 b,1,1,1,1,1,20.9531,0.0746,-0.074,20.9531,0.0746,-0.074,1.0
995,HD 33844 b,1,1,2,1,1,105.779,0.383,-0.38,105.779,0.383,-0.38,0.0
996,HD 33844 c,2,1,2,1,1,105.779,0.383,-0.38,105.779,0.383,-0.38,0.0
997,HD 34445 b,1,1,6,1,1,46.0907,0.0996,-0.0991,46.0907,0.0996,-0.0991,1.0
998,HD 34445 c,2,1,6,1,1,46.0907,0.0996,-0.0991,46.0907,0.0996,-0.0991,1.0
999,HD 34445 d,3,1,6,1,1,46.0907,0.0996,-0.0991,46.0907,0.0996,-0.0991,1.0
1000,HD 34445 e,4,1,6,1,1,46.0907,0.0996,-0.0991,46.0907,0.0996,-0.0991,1.0
1001,HD 34445 f,5,1,6,1,1,46.0907,0.0996,-0.0991,46.0907,0.0996,-0.0991,1.0
1002,HD 34445 g,6,1,6,1,1,46.0907,0.0996,-0.0991,46.0907,0.0996,-0.0991,1.0
1003,HD 35759 b,1,1,1,1,1,71.2423,0.2125,-0.2113,71.2423,0.2125,-0.2113,0.0
1004,HD 360 b,1,1,1,1,1,111.542,1.0475,-1.0475,111.542,1.0475,-1.0475,0.0
1005,HD 36384 b,1,1,1,1,1,209.309,3.553,-3.437,209.309,3.553,-3.437,0.0
1006,HD 3651 b,1,1,1,1,1,11.1336,0.0073,-0.0072,11.1336,0.0073,-0.0072,1.0
1007,HD 37124 b,1,1,3,1,1,31.6634,0.076,-0.0757,31.6634,0.076,-0.0757,1.0
1008,HD 37124 c,2,1,3,1,1,31.6634,0.076,-0.0757,31.6634,0.076,-0.0757,1.0
1009,HD 37124 d,3,1,3,1,1,31.6634,0.076,-0.0757,31.6634,0.076,-0.0757,1.0
1010,HD 37605 b,1,1,2,1,1,46.7864,0.1143,-0.1137,46.7864,0.1143,-0.1137,2.0
1011,HD 37605 c,2,1,2,1,1,46.7864,0.1143,-0.1137,46.7864,0.1143,-0.1137,1.0
1012,HD 3765 b,1,1,1,1,1,17.926,0.0325,-0.0324,17.926,0.0325,-0.0324,0.0
1013,HD 38283 b,1,1,1,1,1,38.0615,0.0366,-0.0365,38.0615,0.0366,-0.0365,0.0
1014,HD 38529 b,1,2,2,1,1,42.3538,0.10605,-0.10605,42.3538,0.10605,-0.10605,2.0
1015,HD 38529 c,2,2,2,1,1,42.3538,0.10605,-0.10605,42.3538,0.10605,-0.10605,2.0
1016,HD 38801 b,1,1,1,1,1,91.4349,0.3468,-0.3468,91.4349,0.3468,-0.3468,0.0
1017,HD 39091 b,1,1,3,1,1,18.2702,0.0226,-0.0226,18.2702,0.0226,-0.0226,2.0
1018,HD 39194 b,1,1,3,1,1,26.4131,0.0265,-0.0265,26.4131,0.0265,-0.0265,1.0
1019,HD 39194 c,2,1,3,1,1,26.4131,0.0265,-0.0265,26.4131,0.0265,-0.0265,1.0
1020,HD 39194 d,3,1,3,1,1,26.4131,0.0265,-0.0265,26.4131,0.0265,-0.0265,1.0
1021,HD 39855 b,1,1,1,1,1,23.2599,0.0188,-0.0189,23.2599,0.0188,-0.0189,0.0
1022,HD 40307 b,1,1,5,1,1,12.9363,0.0047,-0.0046,12.9363,0.0047,-0.0046,1.0
1023,HD 40307 c,2,1,5,1,1,12.9363,0.0047,-0.0046,12.9363,0.0047,-0.0046,1.0
1024,HD 40307 d,3,1,5,1,1,12.9363,0.0047,-0.0046,12.9363,0.0047,-0.0046,1.0
1025,HD 40307 f,5,1,5,1,1,12.9363,0.0047,-0.0046,12.9363,0.0047,-0.0046,1.0
1026,HD 40307 g,6,1,5,1,1,12.9363,0.0047,-0.0046,12.9363,0.0047,-0.0046,3.0
1027,HD 40956 b,1,1,1,1,1,116.593,0.421,-0.417,116.593,0.421,-0.417,0.0
1028,HD 40979 b,1,3,1,1,1,34.0883,0.0427,-0.0426,34.0883,0.0427,-0.0426,1.0
1029,HD 41004 A b,1,2,2,1,1,36.69117,4.8765,-4.7835,36.69117,4.8765,-4.7835,6.0
1030,HD 41004 B b,1,2,2,1,1,41.5504,0.4635,-0.4535,41.5504,0.4635,-0.4535,4.0
1031,HD 4113 b,1,3,1,1,1,41.8727,0.0949,-0.0944,41.8727,0.0949,-0.0944,4.0
1032,HD 42012 b,1,1,1,1,1,36.7984,0.0932,-0.0927,36.7984,0.0932,-0.0927,1.0
1033,HD 4203 b,1,1,2,1,1,81.3795,0.3608,-0.3577,81.3795,0.3608,-0.3577,1.0
1034,HD 4203 c,2,1,2,1,1,81.3795,0.3608,-0.3577,81.3795,0.3608,-0.3577,1.0
1035,HD 4208 b,1,1,1,1,1,34.1937,0.0681,-0.0678,34.1937,0.0681,-0.0678,1.0
1036,HD 42618 b,1,1,1,1,1,24.3358,0.0249,-0.0247,24.3358,0.0249,-0.0247,1.0
1037,HD 4308 b,1,1,1,1,1,22.0158,0.0107,-0.0107,22.0158,0.0107,-0.0107,1.0
1038,HD 4313 b,1,1,1,1,1,136.308,1.6455,-1.6455,136.308,1.6455,-1.6455,0.0
1039,HD 43197 b,1,1,2,1,1,62.4112,0.0918,-0.0915,62.4112,0.0918,-0.0915,0.0
1040,HD 43197 c,2,1,2,1,1,62.4112,0.0918,-0.0915,62.4112,0.0918,-0.0915,0.0
1041,HD 43691 b,1,3,1,1,1,85.6009,0.3684,-0.3652,85.6009,0.3684,-0.3652,2.0
1042,HD 44219 b,1,1,1,1,1,52.9051,0.1804,-0.1792,52.9051,0.1804,-0.1792,0.0
1043,HD 45184 b,1,1,2,1,1,21.9532,0.0156,-0.0155,21.9532,0.0156,-0.0155,1.0
1044,HD 45184 c,2,1,2,1,1,21.9532,0.0156,-0.0155,21.9532,0.0156,-0.0155,1.0
1045,HD 45350 b,1,1,1,1,1,46.8733,0.168,-0.1668,46.8733,0.168,-0.1668,1.0
1046,HD 45364 b,1,1,2,1,1,34.354,0.0376,-0.0375,34.354,0.0376,-0.0375,0.0
1047,HD 45364 c,2,1,2,1,1,34.354,0.0376,-0.0375,34.354,0.0376,-0.0375,0.0
1048,HD 45652 b,1,1,1,1,1,34.8541,0.0676,-0.0673,34.8541,0.0676,-0.0673,1.0
1049,HD 457 b,1,1,1,1,1,55.0375,0.1324,-0.1317,55.0375,0.1324,-0.1317,0.0
1050,HD 46375 b,1,2,1,1,1,29.5529,0.0383,-0.0383,29.5529,0.0383,-0.0383,5.0
1051,HD 47186 b,1,1,2,1,1,37.4574,0.0463,-0.0461,37.4574,0.0463,-0.0461,1.0
1052,HD 47186 c,2,1,2,1,1,37.4574,0.0463,-0.0461,37.4574,0.0463,-0.0461,1.0
1053,HD 4732 b,1,2,2,1,1,54.7841,0.1708,-0.1708,54.7841,0.1708,-0.1708,2.0
1054,HD 4732 c,2,2,2,1,1,54.7841,0.1708,-0.1708,54.7841,0.1708,-0.1708,2.0
1055,HD 47366 b,1,1,2,1,1,84.3552,0.456,-0.456,84.3552,0.456,-0.456,0.0
1056,HD 47366 c,2,1,2,1,1,84.3552,0.456,-0.456,84.3552,0.456,-0.456,0.0
1057,HD 47536 b,1,1,1,1,1,122.536,1.3035,-1.3035,122.536,1.3035,-1.3035,0.0
1058,HD 4760 b,1,1,1,1,1,537.873,20.155,-20.155,537.873,20.155,-20.155,0.0
1059,HD 48265 b,1,1,1,1,1,90.5446,0.2702,-0.2687,90.5446,0.2702,-0.2687,0.0
1060,HD 4917 b,1,1,1,1,1,204.277,2.4745,-2.4745,204.277,2.4745,-2.4745,0.0
1061,HD 49674 b,1,1,1,1,1,43.0399,0.0769,-0.0766,43.0399,0.0769,-0.0766,1.0
1062,HD 50499 b,1,1,2,1,1,46.2845,0.0557,-0.0555,46.2845,0.0557,-0.0555,1.0
1063,HD 50499 c,2,1,2,1,1,46.2845,0.0557,-0.0555,46.2845,0.0557,-0.0555,1.0
1064,HD 50554 b,1,1,1,1,1,31.1664,0.0556,-0.0554,31.1664,0.0556,-0.0554,1.0
1065,HD 51608 b,1,1,2,1,1,35.0553,0.0333,-0.0331,35.0553,0.0333,-0.0331,0.0
1066,HD 51608 c,2,1,2,1,1,35.0553,0.0333,-0.0331,35.0553,0.0333,-0.0331,0.0
1067,HD 52265 b,1,1,1,1,1,29.9803,0.0424,-0.0423,29.9803,0.0424,-0.0423,2.0
1068,HD 5278 b,1,1,2,4,2,57.5846,0.0947,-0.0943,57.5846,0.0947,-0.0943,0.0
1069,HD 5278 c,2,1,2,1,1,57.5846,0.0947,-0.0943,57.5846,0.0947,-0.0943,0.0
1070,HD 5319 b,1,1,2,1,1,121.405,0.7075,-0.7075,121.405,0.7075,-0.7075,0.0
1071,HD 5319 c,2,1,2,1,1,121.405,0.7075,-0.7075,121.405,0.7075,-0.7075,0.0
1072,HD 55696 b,1,1,1,1,1,77.9693,0.1836,-0.1827,77.9693,0.1836,-0.1827,0.0
1073,HD 5583 b,1,1,1,1,1,219.216,3.483,-3.378,219.216,3.483,-3.378,0.0
1074,HD 5608 b,1,2,1,1,1,58.1105,0.2209,-0.2209,58.1105,0.2209,-0.2209,0.0
1075,HD 564 b,1,1,1,1,1,51.1659,0.0941,-0.0937,51.1659,0.0941,-0.0937,0.0
1076,HD 56414 b,1,1,1,4,2,272.217,2.207,-2.173,272.217,2.207,-2.173,0.0
1077,HD 56957 b,1,1,1,1,1,61.4925,0.0942,-0.0938,61.4925,0.0942,-0.0938,0.0
1078,HD 5891 b,1,1,1,1,1,283.502,4.863,-4.863,283.502,4.863,-4.863,0.0
1079,HD 59686 A b,1,2,1,1,1,89.2721,0.73155,-0.73155,89.2721,0.73155,-0.73155,1.0
1080,HD 60292 b,1,1,1,1,1,315.211,3.148,-3.087,315.211,3.148,-3.087,0.0
1081,HD 60532 b,1,1,2,1,1,25.9716,0.1577,-0.1558,25.9716,0.1577,-0.1558,1.0
1082,HD 60532 c,2,1,2,1,1,25.9716,0.1577,-0.1558,25.9716,0.1577,-0.1558,1.0
1083,HD 62364 b,1,1,2,1,1,53.112,0.0743,-0.0741,53.112,0.0743,-0.0741,1.0
1084,HD 62364 c,2,1,2,1,1,53.112,0.0743,-0.0741,53.112,0.0743,-0.0741,1.0
1085,HD 62509 b,1,1,1,1,1,10.34,0.09,-0.09,10.34,0.09,-0.09,1.0
1086,HD 62549 b,1,1,1,1,1,49.3305,0.1192,-0.1186,49.3305,0.1192,-0.1186,0.0
1087,HD 63433 b,1,1,2,4,2,22.4035,0.0225,-0.0225,22.4035,0.0225,-0.0225,0.0
1088,HD 63433 c,2,1,2,4,2,22.4035,0.0225,-0.0225,22.4035,0.0225,-0.0225,0.0
1089,HD 63454 b,1,1,1,1,1,37.6894,0.028,-0.028,37.6894,0.028,-0.028,1.0
1090,HD 63765 b,1,1,1,1,1,32.5376,0.0328,-0.0328,32.5376,0.0328,-0.0328,0.0
1091,HD 63935 b,1,1,2,4,2,48.9739,0.1057,-0.1053,48.9739,0.1057,-0.1053,0.0
1092,HD 63935 c,2,1,2,1,1,48.9739,0.1057,-0.1053,48.9739,0.1057,-0.1053,0.0
1093,HD 64114 b,1,1,1,1,1,31.5262,0.041,-0.0409,31.5262,0.041,-0.0409,0.0
1094,HD 64121 b,1,1,1,1,1,129.966,0.487,-0.487,129.966,0.487,-0.487,0.0
1095,HD 6434 b,1,1,1,1,1,42.358,0.0756,-0.0752,42.358,0.0756,-0.0752,1.0
1096,HD 65216 b,1,3,2,1,1,35.1205,0.0395,-0.0394,35.1205,0.0395,-0.0394,3.0
1097,HD 65216 c,2,3,2,1,1,35.1205,0.0395,-0.0394,35.1205,0.0395,-0.0394,5.0
1098,HD 66141 b,1,1,1,1,1,68.1509,2.11345,-2.11345,68.1509,2.11345,-2.11345,1.0
1099,HD 66428 b,1,1,2,1,1,53.2817,0.218,-0.2162,53.2817,0.218,-0.2162,1.0
1100,HD 66428 c,2,1,2,1,1,53.2817,0.218,-0.2162,53.2817,0.218,-0.2162,1.0
1101,HD 67087 b,1,1,2,1,1,76.5217,0.3315,-0.3287,76.5217,0.3315,-0.3287,0.0
1102,HD 67087 c,2,1,2,1,1,76.5217,0.3315,-0.3287,76.5217,0.3315,-0.3287,0.0
1103,HD 6718 b,1,1,1,1,1,51.3444,0.1393,-0.1385,51.3444,0.1393,-0.1385,0.0
1104,HD 68402 b,1,1,1,1,1,78.4293,0.0963,-0.0962,78.4293,0.0963,-0.0962,0.0
1105,HD 6860 b,1,1,1,1,1,61.12469,2.83953,-2.83953,61.12469,2.83953,-2.83953,0.0
1106,HD 68988 b,1,1,2,1,1,60.8447,0.1918,-0.1906,60.8447,0.1918,-0.1906,0.0
1107,HD 68988 c,2,1,2,1,1,60.8447,0.1918,-0.1906,60.8447,0.1918,-0.1906,0.0
1108,HD 69123 b,1,1,1,1,1,75.116,0.35245,-0.35245,75.116,0.35245,-0.35245,0.0
1109,HD 69830 b,1,1,3,1,1,12.5591,0.0097,-0.0096,12.5591,0.0097,-0.0096,1.0
1110,HD 69830 c,2,1,3,1,1,12.5591,0.0097,-0.0096,12.5591,0.0097,-0.0096,1.0
1111,HD 69830 d,3,1,3,1,1,12.5591,0.0097,-0.0096,12.5591,0.0097,-0.0096,1.0
1112,HD 70573 b,1,1,1,1,1,59.182,0.1565,-0.1558,59.182,0.1565,-0.1558,1.0
1113,HD 70642 b,1,1,1,1,1,29.276,0.0276,-0.0275,29.276,0.0276,-0.0275,1.0
1114,HD 7199 b,1,1,1,1,1,36.1531,0.0364,-0.0364,36.1531,0.0364,-0.0364,0.0
1115,HD 72490 b,1,1,1,1,1,126.339,1.0915,-1.0915,126.339,1.0915,-1.0915,0.0
1116,HD 72659 b,1,1,2,1,1,51.8949,0.1451,-0.1442,51.8949,0.1451,-0.1442,1.0
1117,HD 72659 c,2,1,2,1,1,51.8949,0.1451,-0.1442,51.8949,0.1451,-0.1442,1.0
1118,HD 72892 b,1,1,1,1,1,69.7311,0.1871,-0.1862,69.7311,0.1871,-0.1862,0.0
1119,HD 73256 c,2,1,1,1,1,36.708,0.0562,-0.0559,36.708,0.0562,-0.0559,1.0
1120,HD 73267 b,1,1,2,1,1,50.4093,0.0729,-0.0726,50.4093,0.0729,-0.0726,0.0
1121,HD 73267 c,2,1,2,1,1,50.4093,0.0729,-0.0726,50.4093,0.0729,-0.0726,0.0
1122,HD 73526 b,1,1,2,1,1,97.2396,0.3235,-0.3214,97.2396,0.3235,-0.3214,1.0
1123,HD 73526 c,2,1,2,1,1,97.2396,0.3235,-0.3214,97.2396,0.3235,-0.3214,1.0
1124,HD 73534 b,1,1,1,1,1,83.3321,0.3702,-0.3702,83.3321,0.3702,-0.3702,0.0
1125,HD 73583 b,1,1,2,4,2,31.5666,0.0321,-0.032,31.5666,0.0321,-0.032,0.0
1126,HD 73583 c,2,1,2,4,2,31.5666,0.0321,-0.032,31.5666,0.0321,-0.032,0.0
1127,HD 74156 b,1,1,2,1,1,57.603,0.1613,-0.1604,57.603,0.1613,-0.1604,1.0
1128,HD 74156 c,2,1,2,1,1,57.603,0.1613,-0.1604,57.603,0.1613,-0.1604,1.0
1129,HD 7449 b,1,2,1,1,1,38.662,0.065,-0.0648,38.662,0.065,-0.0648,1.0
1130,HD 74698 b,1,1,2,1,1,52.0648,0.076,-0.0758,52.0648,0.076,-0.0758,0.0
1131,HD 74698 c,2,1,2,1,1,52.0648,0.076,-0.0758,52.0648,0.076,-0.0758,0.0
1132,HD 75289 b,1,2,1,1,1,29.1158,0.024,-0.024,29.1158,0.024,-0.024,4.0
1133,HD 75302 b,1,1,1,1,1,30.3288,0.0605,-0.0604,30.3288,0.0605,-0.0604,1.0
1134,HD 75784 b,1,1,2,1,1,85.4321,0.52555,-0.52555,85.4321,0.52555,-0.52555,0.0
1135,HD 75784 c,2,1,2,1,1,85.4321,0.52555,-0.52555,85.4321,0.52555,-0.52555,0.0
1136,HD 75898 b,1,1,1,1,1,78.0505,0.304,-0.3016,78.0505,0.304,-0.3016,0.0
1137,HD 76700 b,1,1,1,1,1,60.8831,0.1175,-0.1171,60.8831,0.1175,-0.1171,1.0
1138,HD 76920 b,1,1,1,1,1,184.031,1.027,-1.017,184.031,1.027,-1.017,0.0
1139,HD 77338 b,1,1,1,1,1,45.935,0.0753,-0.0751,45.935,0.0753,-0.0751,0.0
1140,HD 79181 b,1,1,1,1,1,103.335,0.995,-0.995,103.335,0.995,-0.995,0.0
1141,HD 7924 b,1,1,3,1,1,16.9922,0.0072,-0.0072,16.9922,0.0072,-0.0072,1.0
1142,HD 7924 c,2,1,3,1,1,16.9922,0.0072,-0.0072,16.9922,0.0072,-0.0072,1.0
1143,HD 7924 d,3,1,3,1,1,16.9922,0.0072,-0.0072,16.9922,0.0072,-0.0072,1.0
1144,HD 79498 b,1,2,1,1,1,48.9489,0.1776,-0.1763,48.9489,0.1776,-0.1763,1.0
1145,HD 80606 b,1,2,1,1,1,66.4711,0.1612,-0.1604,66.4711,0.1612,-0.1604,1.0
1146,HD 80653 b,1,1,2,4,2,109.86,0.811,-0.8,109.86,0.811,-0.8,0.0
1147,HD 80869 b,1,1,1,1,1,85.3951,0.5374,-0.5308,85.3951,0.5374,-0.5308,0.0
1148,HD 80883 b,1,1,1,1,1,34.6011,0.0576,-0.0574,34.6011,0.0576,-0.0574,0.0
1149,HD 80913 b,1,1,1,1,1,61.3603,0.0839,-0.0837,61.3603,0.0839,-0.0837,0.0
1150,HD 81040 b,1,1,1,1,1,34.4341,0.0777,-0.0773,34.4341,0.0777,-0.0773,2.0
1151,HD 81688 b,1,1,1,1,1,85.7183,0.78695,-0.78695,85.7183,0.78695,-0.78695,1.0
1152,HD 81817 b,1,1,2,1,1,269.126,23.237,-19.865,269.126,23.237,-19.865,0.0
1153,HD 81817 c,2,1,2,1,1,269.126,23.237,-19.865,269.126,23.237,-19.865,0.0
1154,HD 82886 b,1,1,1,1,1,127.061,1.122,-1.103,127.061,1.122,-1.103,0.0
1155,HD 82943 b,1,1,2,1,1,27.5902,0.0291,-0.029,27.5902,0.0291,-0.029,1.0
1156,HD 82943 c,2,1,2,1,1,27.5902,0.0291,-0.029,27.5902,0.0291,-0.029,1.0
1157,HD 8326 b,1,1,1,1,1,30.6862,0.0442,-0.0441,30.6862,0.0442,-0.0441,0.0
1158,HD 83443 b,1,1,2,1,1,40.8991,0.0628,-0.0626,40.8991,0.0628,-0.0626,2.0
1159,HD 83443 c,2,1,2,1,1,40.8991,0.0628,-0.0626,40.8991,0.0628,-0.0626,1.0
1160,HD 8535 b,1,2,1,1,1,55.4401,0.0961,-0.0957,55.4401,0.0961,-0.0957,1.0
1161,HD 85390 b,1,1,1,1,1,33.5225,0.043,-0.0429,33.5225,0.043,-0.0429,0.0
1162,HD 85512 b,1,1,1,1,1,11.281,0.0052,-0.0052,11.281,0.0052,-0.0052,0.0
1163,HD 8574 b,1,1,1,1,1,44.8264,0.094,-0.0936,44.8264,0.094,-0.0936,1.0
1164,HD 86065 b,1,1,1,1,1,40.3661,0.0557,-0.0555,40.3661,0.0557,-0.0555,0.0
1165,HD 86081 b,1,2,1,1,1,103.936,0.557,-0.551,103.936,0.557,-0.551,2.0
1166,HD 86226 b,1,1,2,1,1,45.683,0.1053,-0.1048,45.683,0.1053,-0.1048,0.0
1167,HD 86226 c,2,1,2,4,2,45.683,0.1053,-0.1048,45.683,0.1053,-0.1048,0.0
1168,HD 86264 b,1,1,1,1,1,67.8107,0.2753,-0.2731,67.8107,0.2753,-0.2731,0.0
1169,HD 8673 b,1,2,1,1,1,37.8619,0.0543,-0.0541,37.8619,0.0543,-0.0541,3.0
1170,HD 86950 b,1,1,1,1,1,209.839,1.96,-1.925,209.839,1.96,-1.925,0.0
1171,HD 87646 b,1,3,1,1,1,73.58352,8.55496,-8.55496,73.58352,8.55496,-8.55496,2.0
1172,HD 87883 b,1,1,1,1,1,18.2912,0.0125,-0.0124,18.2912,0.0125,-0.0124,1.0
1173,HD 88072 b,1,1,1,1,1,35.9098,0.0689,-0.0686,35.9098,0.0689,-0.0686,0.0
1174,HD 88133 b,1,1,1,1,1,73.6123,0.3053,-0.3029,73.6123,0.3053,-0.3029,0.0
1175,HD 89307 b,1,1,1,1,1,32.0104,0.0528,-0.0526,32.0104,0.0528,-0.0526,1.0
1176,HD 89345 b,1,1,1,4,2,132.345,0.808,-0.799,132.345,0.808,-0.799,5.0
1177,HD 89744 b,1,2,1,1,1,38.6364,0.108,-0.1074,38.6364,0.108,-0.1074,4.0
1178,HD 89839 b,1,1,1,1,3,57.3063,0.1099,-0.1094,57.3063,0.1099,-0.1094,1.0
1179,HD 90156 b,1,1,1,1,1,21.9496,0.017,-0.0169,21.9496,0.017,-0.0169,1.0
1180,HD 9174 b,1,1,1,1,1,81.4893,0.3063,-0.3042,81.4893,0.3063,-0.3042,0.0
1181,HD 92788 b,1,1,2,1,1,34.6538,0.0597,-0.0596,34.6538,0.0597,-0.0596,1.0
1182,HD 92788 c,2,1,2,1,1,34.6538,0.0597,-0.0596,34.6538,0.0597,-0.0596,1.0
1183,HD 93083 b,1,1,1,1,1,28.5159,0.0397,-0.0397,28.5159,0.0397,-0.0397,1.0
1184,HD 93351 b,1,1,2,1,1,56.163,0.1261,-0.1257,56.163,0.1261,-0.1257,0.0
1185,HD 93351 c,2,1,2,1,1,56.163,0.1261,-0.1257,56.163,0.1261,-0.1257,0.0
1186,HD 93385 b,1,1,3,1,1,43.3475,0.0649,-0.0648,43.3475,0.0649,-0.0648,1.0
1187,HD 93385 c,2,1,3,1,1,43.3475,0.0649,-0.0648,43.3475,0.0649,-0.0648,1.0
1188,HD 93385 d,3,1,3,1,1,43.3475,0.0649,-0.0648,43.3475,0.0649,-0.0648,1.0
1189,HD 93963 A b,1,2,2,4,2,82.3432,0.3932,-0.3896,82.3432,0.3932,-0.3896,0.0
1190,HD 93963 A c,2,2,2,4,2,82.3432,0.3932,-0.3896,82.3432,0.3932,-0.3896,0.0
1191,HD 9446 b,1,1,2,1,1,50.3503,0.3538,-0.349,50.3503,0.3538,-0.349,0.0
1192,HD 9446 c,2,1,2,1,1,50.3503,0.3538,-0.349,50.3503,0.3538,-0.349,0.0
1193,HD 94771 b,1,1,1,1,1,57.7807,0.1205,-0.1199,57.7807,0.1205,-0.1199,0.0
1194,HD 94834 b,1,1,1,1,1,98.1609,0.6436,-0.6436,98.1609,0.6436,-0.6436,0.0
1195,HD 95086 b,1,1,1,2,1,86.2279,0.2443,-0.2431,86.2279,0.2443,-0.2431,1.0
1196,HD 95089 b,1,1,2,1,1,136.957,1.955,-1.955,136.957,1.955,-1.955,1.0
1197,HD 95089 c,2,1,2,1,1,136.957,1.955,-1.955,136.957,1.955,-1.955,1.0
1198,HD 95127 b,1,1,1,1,1,676.579,45.1145,-45.1145,676.579,45.1145,-45.1145,0.0
1199,HD 95338 b,1,1,1,1,1,36.9941,0.0689,-0.0687,36.9941,0.0689,-0.0687,1.0
1200,HD 95544 b,1,1,1,1,1,87.8049,0.2031,-0.2022,87.8049,0.2031,-0.2022,0.0
1201,HD 95735 c,2,1,2,1,1,5.675773,0.0059099,-0.0059099,5.675773,0.0059099,-0.0059099,1.0
1202,HD 95872 b,1,1,1,1,1,72.2195,0.1792,-0.1784,72.2195,0.1792,-0.1784,1.0
1203,HD 96063 b,1,1,1,1,1,140.065,1.326,-1.326,140.065,1.326,-1.326,0.0
1204,HD 96127 b,1,1,1,1,1,587.659,25.455,-25.455,587.659,25.455,-25.455,0.0
1205,HD 96167 b,1,2,1,1,1,85.3006,0.4163,-0.4123,85.3006,0.4163,-0.4123,1.0
1206,HD 96700 b,1,1,3,1,1,25.4111,0.0284,-0.0283,25.4111,0.0284,-0.0283,1.0
1207,HD 96700 c,2,1,3,1,1,25.4111,0.0284,-0.0283,25.4111,0.0284,-0.0283,1.0
1208,HD 96700 d,3,1,3,1,1,25.4111,0.0284,-0.0283,25.4111,0.0284,-0.0283,1.0
1209,HD 96992 b,1,1,1,1,1,396.082,14.9565,-14.9565,396.082,14.9565,-14.9565,0.0
1210,HD 97037 b,1,1,1,1,1,32.413,0.0575,-0.0572,32.413,0.0575,-0.0572,0.0
1211,HD 97048 b,1,1,1,6,1,183.857,1.331,-1.313,183.857,1.331,-1.313,1.0
1212,HD 97658 b,1,1,1,1,1,21.5618,0.0254,-0.0253,21.5618,0.0254,-0.0253,2.0
1213,HD 98219 b,1,1,1,1,1,113.704,0.578,-0.578,113.704,0.578,-0.578,0.0
1214,HD 98649 b,1,1,1,1,1,42.1727,0.0878,-0.0875,42.1727,0.0878,-0.0875,1.0
1215,HD 98736 b,1,2,1,1,1,32.4459,0.0646,-0.0644,32.4459,0.0646,-0.0644,2.0
1216,HD 99109 b,1,1,1,1,1,54.7901,0.1672,-0.1662,54.7901,0.1672,-0.1662,1.0
1217,HD 99283 b,1,1,1,1,1,111.093,0.719,-0.71,111.093,0.719,-0.71,0.0
1218,HD 99492 b,1,2,2,1,1,18.2038,0.0581,-0.0577,18.2038,0.0581,-0.0577,3.0
1219,HD 99492 c,2,2,2,1,1,18.2038,0.0581,-0.0577,18.2038,0.0581,-0.0577,3.0
1220,HD 99706 b,1,1,2,1,1,146.6,1.122,-1.122,146.6,1.122,-1.122,0.0
1221,HD 99706 c,2,1,2,1,1,146.6,1.122,-1.122,146.6,1.122,-1.122,0.0
1222,HIP 105854 b,1,1,1,1,1,78.6381,0.7437,-0.7437,78.6381,0.7437,-0.7437,0.0
1223,HIP 107772 b,1,1,1,1,1,23.6434,0.0243,-0.0242,23.6434,0.0243,-0.0242,0.0
1224,HIP 107773 b,1,1,1,1,1,105.18,0.811,-0.811,105.18,0.811,-0.811,0.0
1225,HIP 109384 b,1,1,1,1,1,58.9582,0.1187,-0.1183,58.9582,0.1187,-0.1183,0.0
1226,HIP 109600 b,1,2,1,1,1,66.3361,0.1917,-0.1906,66.3361,0.1917,-0.1906,1.0
1227,HIP 113103 b,1,1,2,4,2,46.2122,0.0864,-0.086,46.2122,0.0864,-0.086,0.0
1228,HIP 113103 c,2,1,2,4,2,46.2122,0.0864,-0.086,46.2122,0.0864,-0.086,0.0
1229,HIP 114933 b,1,1,1,1,1,101.766,0.53,-0.53,101.766,0.53,-0.53,1.0
1230,HIP 116454 b,1,2,1,4,2,62.4491,0.1831,-0.182,62.4491,0.1831,-0.182,1.0
1231,HIP 12961 b,1,1,1,1,1,23.371,0.0185,-0.0184,23.371,0.0185,-0.0184,0.0
1232,HIP 14810 b,1,1,3,1,1,50.48,0.1156,-0.1151,50.48,0.1156,-0.1151,1.0
1233,HIP 14810 c,2,1,3,1,1,50.48,0.1156,-0.1151,50.48,0.1156,-0.1151,1.0
1234,HIP 14810 d,3,1,3,1,1,50.48,0.1156,-0.1151,50.48,0.1156,-0.1151,1.0
