pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,sy_dist,sy_disterr1,sy_disterr2,pl_nnotes
9.05881100,0.00001700,-0.00001600,0,48.9739000,0.1057000,-0.1053000,0
21.40230000,0.00189000,-0.00194000,0,48.9739000,0.1057000,-0.1053000,0
45.79100000,0.07000000,-0.07000000,0,31.5262000,0.0410000,-0.0409000,0
623.00000000,3.40000000,-3.40000000,0,129.9660000,0.4870000,-0.4870000,0
21.99800000,0.00900000,-0.00900000,0,42.3580000,0.0756000,-0.0752000,1
577.60000000,1.32800000,-1.32800000,0,35.1205000,0.0395000,-0.0394000,3
5370.00000000,20.00000000,-20.00000000,0,35.1205000,0.0395000,-0.0394000,5
480.50000000,0.50000000,-0.50000000,0,68.1509000,2.1134500,-2.1134500,1
2269.81726000,5.36611000,-5.85401000,0,53.2817000,0.2180000,-0.2162000,1
10478.84437000,3362.50248000,-1953.18727000,0,53.2817000,0.2180000,-0.2162000,1
352.20000000,1.70000000,-1.60000000,0,76.5217000,0.3315000,-0.3287000,0
2374.00000000,193.00000000,-156.00000000,0,76.5217000,0.3315000,-0.3287000,0
2496.00000000,180.00000000,-180.00000000,0,51.3444000,0.1393000,-0.1385000,0
1103.00000000,33.00000000,-33.00000000,0,78.4293000,0.0963000,-0.0962000,0
663.87000000,4.61000000,-4.31000000,0,61.1246900,2.8395300,-2.8395300,0
6.27711000,0.00021000,-0.00021000,0,60.8447000,0.1918000,-0.1906000,0
16000.00000000,11000.00000000,-3500.00000000,0,60.8447000,0.1918000,-0.1906000,0
1193.30000000,7.00000000,-7.00000000,0,75.1160000,0.3524500,-0.3524500,0
8.66700000,0.00300000,-0.00300000,0,12.5591000,0.0097000,-0.0096000,
31.56000000,0.04000000,-0.04000000,0,12.5591000,0.0097000,-0.0096000,
197.00000000,3.00000000,-3.00000000,0,12.5591000,0.0097000,-0.0096000,
851.80000000,11.60000000,-11.60000000,0,59.1820000,0.1565000,-0.1558000,
2124.54000000,14.65000000,-13.51000000,0,29.2760000,0.0276000,-0.0275000,1
615.00000000,7.00000000,-7.00000000,0,36.1531000,0.0364000,-0.0364000,0
858.00000000,12.00000000,-12.00000000,0,126.3390000,1.0915000,-1.0915000,0
3549.39854000,18.95929000,-15.59603000,0,51.8949000,0.1451000,-0.1442000,1
18207.72098000,1389.93101000,-1200.41907000,0,51.8949000,0.1451000,-0.1442000,1
39.44603000,0.00168000,-0.00145000,0,69.7311000,0.1871000,-0.1862000,0
2690.00000000,60.00000000,-102.00000000,0,36.7080000,0.0562000,-0.0559000,1
1257.99159000,0.50697000,-0.60358000,0,50.4093000,0.0729000,-0.0726000,0
17071.78045000,785.40421000,-1087.38232000,0,50.4093000,0.0729000,-0.0726000,0
188.30000000,0.90000000,-0.90000000,0,97.2396000,0.3235000,-0.3214000,1
379.10000000,0.50000000,-0.50000000,0,97.2396000,0.3235000,-0.3214000,1
1750.00000000,24.00000000,-24.00000000,0,83.3321000,0.3702000,-0.3702000,0
6.39805000,0.00001000,-0.00001000,0,31.5666000,0.0321000,-0.0320000,0
18.87974000,0.00086000,-0.00074000,0,31.5666000,0.0321000,-0.0320000,0
51.63564000,0.00100000,-0.00113000,0,57.6030000,0.1613000,-0.1604000,1
2448.48726000,4.19249000,-4.24759000,0,57.6030000,0.1613000,-0.1604000,1
1270.55195000,10.75633000,-7.38672000,0,38.6620000,0.0650000,-0.0648000,1
15.01700000,0.00200000,-0.00200000,0,52.0648000,0.0760000,-0.0758000,0
3449.00000000,189.00000000,-210.00000000,0,52.0648000,0.0760000,-0.0758000,0
3.50927000,0.00006400,-0.00006400,0,29.1158000,0.0240000,-0.0240000,4
4356.00000000,173.00000000,-112.00000000,0,30.3288000,0.0605000,-0.0604000,1
341.20000000,1.10000000,-1.10000000,0,85.4321000,0.5255500,-0.5255500,0
7900.00000000,2000.00000000,-2000.00000000,0,85.4321000,0.5255500,-0.5255500,0
422.90000000,0.29000000,-0.29000000,0,78.0505000,0.3040000,-0.3016000,0
3.97097000,0.00023000,-0.00023000,0,60.8831000,0.1175000,-0.1171000,1
415.40000000,0.20000000,-0.20000000,0,184.0310000,1.0270000,-1.0170000,0
5.73610000,0.00150000,-0.00150000,0,45.9350000,0.0753000,-0.0751000,0
273.10000000,1.30000000,-0.40000000,0,103.3350000,0.9950000,-0.9950000,0
5.39792000,0.00025000,-0.00025000,0,16.9922000,0.0072000,-0.0072000,1
15.29900000,0.00320000,-0.00330000,0,16.9922000,0.0072000,-0.0072000,
24.45100000,0.01500000,-0.01700000,0,16.9922000,0.0072000,-0.0072000,
1807.00000000,15.00000000,-15.00000000,0,48.9489000,0.1776000,-0.1763000,1
111.43670000,0.00040000,-0.00040000,0,66.4711000,0.1612000,-0.1604000,
0.71957300,0.00002100,-0.00002100,0,109.8600000,0.8110000,-0.8000000,0
1752.92067000,37.01650000,-33.60283000,0,85.3951000,0.5374000,-0.5308000,0
6383.78352000,2891.20808000,-1084.85967000,0,34.6011000,0.0576000,-0.0574000,0
10839.83341000,2660.45783000,-1973.20021000,0,61.3603000,0.0839000,-0.0837000,0
1005.98854000,7.62637000,-6.37242000,0,34.4341000,0.0777000,-0.0773000,2
183.93000000,0.09000000,-0.09000000,0,85.7183000,0.7869500,-0.7869500,1
1021.20159000,13.88370000,-9.89130000,0,269.1260000,23.2370000,-19.8650000,0
622.97802000,2.01914000,-2.12035000,0,269.1260000,23.2370000,-19.8650000,0
705.00000000,34.00000000,-34.00000000,0,127.0610000,1.1220000,-1.1030000,0
441.47000000,0.35000000,-0.35000000,0,27.5902000,0.0291000,-0.0290000,
220.07800000,0.05100000,-0.05100000,0,27.5902000,0.0291000,-0.0290000,
158.99100000,1.44000000,-1.44000000,0,30.6862000,0.0442000,-0.0441000,0
2.98562800,0.00000500,-0.00000500,0,40.8991000,0.0628000,-0.0626000,2
8241.00000000,1019.00000000,-530.00000000,0,40.8991000,0.0628000,-0.0626000,1
1313.00000000,28.00000000,-28.00000000,0,55.4401000,0.0961000,-0.0957000,1
799.52000000,2.41000000,-2.41000000,0,33.5225000,0.0430000,-0.0429000,0
58.43000000,0.13000000,-0.13000000,0,11.2810000,0.0052000,-0.0052000,0
227.00000000,0.20000000,-0.20000000,0,44.8264000,0.0940000,-0.0936000,
25775.78859000,13279.46721000,-9595.00303000,0,40.3661000,0.0557000,-0.0555000,0
2.13784310,0.00000310,-0.00000310,0,103.9360000,0.5570000,-0.5510000,2
1628.00000000,22.00000000,-21.00000000,0,45.6830000,0.1053000,-0.1048000,0
3.98442000,0.00018000,-0.00018000,0,45.6830000,0.1053000,-0.1048000,0
1488.79123000,58.01645000,-46.45772000,0,67.8107000,0.2753000,-0.2731000,0
1644.69097000,10.98617000,-15.69616000,0,37.8619000,0.0543000,-0.0541000,3
1270.00000000,57.00000000,-57.00000000,0,209.8390000,1.9600000,-1.9250000,0
13.48100000,0.00100000,-0.00100000,0,73.5835200,8.5549600,-8.5549600,2
3309.22118000,27.48456000,-30.46482000,0,18.2912000,0.0125000,-0.0124000,1
18538.79293000,8925.77796000,-3716.76086000,0,35.9098000,0.0689000,-0.0686000,0
3.41488400,0.00003000,-0.00003000,0,73.6123000,0.3053000,-0.3029000,0
2166.00000000,38.00000000,-38.00000000,0,32.0104000,0.0528000,-0.0526000,1
11.81430000,0.00020000,-0.00020000,0,132.3450000,0.8080000,-0.7990000,5
256.78000000,0.02000000,-0.02000000,0,38.6364000,0.1080000,-0.1074000,4
3441.00000000,18.00000000,-17.00000000,0,57.3063000,0.1099000,-0.1094000,1
49.77000000,0.07000000,-0.07000000,0,21.9496000,0.0170000,-0.0169000,
1179.00000000,34.00000000,-34.00000000,0,81.4893000,0.3063000,-0.3042000,0
325.80300000,0.03652500,-0.03652500,0,34.6538000,0.0597000,-0.0596000,
11611.29750000,5055.06000000,-905.82000000,0,34.6538000,0.0597000,-0.0596000,
143.58000000,0.60000000,-0.60000000,0,28.5159000,0.0397000,-0.0397000,1
2.45946000,0.00017000,-0.00011000,0,56.1630000,0.1261000,-0.1257000,0
14010.29410000,5932.28835000,-1538.69000000,0,56.1630000,0.1261000,-0.1257000,0
7.34260000,0.00120000,-0.00120000,0,43.3475000,0.0649000,-0.0648000,
13.18000000,0.00300000,-0.00300000,0,43.3475000,0.0649000,-0.0648000,
45.85000000,0.05000000,-0.05000000,0,43.3475000,0.0649000,-0.0648000,
1.03913530,0.00000490,-0.00000490,0,82.3432000,0.3932000,-0.3896000,0
3.64513980,0.00001060,-0.00001420,0,82.3432000,0.3932000,-0.3896000,0
30.05200000,0.02700000,-0.02700000,0,50.3503000,0.3538000,-0.3490000,0
192.90000000,0.90000000,-0.90000000,0,50.3503000,0.3538000,-0.3490000,0
2164.00000000,21.00000000,-20.00000000,0,57.7807000,0.1205000,-0.1199000,0
1576.00000000,76.00000000,-76.00000000,0,98.1609000,0.6436000,-0.6436000,0
,,,,86.2279000,0.2443000,-0.2431000,1
464.40000000,3.80000000,-3.80000000,0,136.9570000,1.9550000,-1.9550000,1
1785.00000000,32.00000000,-32.00000000,0,136.9570000,1.9550000,-1.9550000,1
482.00000000,5.00000000,-5.00000000,0,676.5790000,45.1145000,-45.1145000,0
55.08700000,0.02000000,-0.02000000,0,36.9941000,0.0689000,-0.0687000,1
2041.54152000,262.59531000,-184.27313000,0,87.8049000,0.2031000,-0.2022000,0
2946.00000000,210.00000000,-180.00000000,0,5.6757730,0.0059099,-0.0059099,1
4375.00000000,170.00000000,-170.00000000,0,72.2195000,0.1792000,-0.1784000,1
362.50000000,2.20000000,-2.20000000,0,140.0650000,1.3260000,-1.3260000,0
647.29999000,17.00000000,-17.00000000,0,587.6590000,25.4550000,-25.4550000,0
498.04000000,0.76000000,-0.76000000,0,85.3006000,0.4163000,-0.4123000,1
8.12450000,0.00060000,-0.00060000,0,25.4111000,0.0284000,-0.0283000,
19.88000000,0.01000000,-0.01000000,0,25.4111000,0.0284000,-0.0283000,
103.50000000,0.10000000,-0.10000000,0,25.4111000,0.0284000,-0.0283000,
514.00000000,4.00000000,-4.00000000,0,396.0820000,14.9565000,-14.9565000,0
6449.08337000,141.95600000,-153.98638000,0,32.4130000,0.0575000,-0.0572000,0
,,,,183.8570000,1.3310000,-1.3130000,1
9.48971160,0.00000080,-0.00000080,0,21.5618000,0.0254000,-0.0253000,2
433.80000000,2.00000000,-2.00000000,0,113.7040000,0.5780000,-0.5780000,0
5697.30430000,326.53593000,-287.04400000,0,42.1727000,0.0878000,-0.0875000,1
968.80000000,2.20000000,-2.20000000,0,32.4459000,0.0646000,-0.0644000,2
439.29999000,5.60000000,-5.60000000,0,54.7901000,0.1672000,-0.1662000,1
310.40000000,5.20000000,-1.70000000,0,111.0930000,0.7190000,-0.7100000,0
17.05030000,0.00160000,-0.00160000,0,18.2038000,0.0581000,-0.0577000,3
95.23300000,0.09800000,-0.09600000,0,18.2038000,0.0581000,-0.0577000,3
841.00000000,32.00000000,-32.00000000,0,146.6000000,1.1220000,-1.1220000,0
1278.00000000,151.00000000,-198.00000000,0,146.6000000,1.1220000,-1.1220000,0
184.20000000,0.50000000,-0.50000000,0,78.6381000,0.7437000,-0.7437000,0
55.19900000,0.08300000,-0.08300000,0,23.6434000,0.0243000,-0.0242000,0
144.30000000,0.50000000,-0.50000000,0,105.1800000,0.8110000,-0.8110000,0
499.48000000,0.32000000,-0.32000000,0,58.9582000,0.1187000,-0.1183000,0
232.08000000,0.15000000,-0.15000000,0,66.3361000,0.1917000,-0.1906000,1
7.61030300,0.00001800,-0.00001800,0,46.2122000,0.0864000,-0.0860000,0
14.24564800,0.00001900,-0.00001900,0,46.2122000,0.0864000,-0.0860000,0
1481.60000000,61.70000000,-61.70000000,0,101.7660000,0.5300000,-0.5300000,
9.09490000,0.00260000,-0.00260000,0,62.4491000,0.1831000,-0.1820000,1
57.43500000,0.04200000,-0.04200000,0,23.3710000,0.0185000,-0.0184000,0
6.67389200,0.00000800,-0.00000800,0,50.4800000,0.1156000,-0.1151000,1
147.74700000,0.02900000,-0.02900000,0,50.4800000,0.1156000,-0.1151000,1
981.80000000,6.90000000,-6.90000000,0,50.4800000,0.1156000,-0.1151000,1
50.65905000,0.06282000,-0.07830000,0,40.2707000,0.0428000,-0.0427000,0
22000.00000000,11000.00000000,-5800.00000000,0,43.4073000,0.1311000,-0.1303000,1
13.63083000,0.00003000,-0.00003000,0,68.1920000,0.1772000,-0.1763000,0
3.53796000,0.00003000,-0.00003000,0,68.1920000,0.1772000,-0.1763000,0
6.42975000,0.00009000,-0.00010000,0,68.1920000,0.1772000,-0.1763000,0
159.98600000,2.67530000,-2.92560000,0,22.8386000,0.0270000,-0.0269000,0
41.51600000,0.07700000,-0.07700000,0,33.1562000,0.0641000,-0.0638000,0
26125.56497000,13613.39551000,-10171.69978000,0,50.1677000,0.0522000,-0.0520000,0
60.72200000,0.12200000,-0.12200000,0,17.7886000,0.0095000,-0.0095000,0
3477.76800000,229.00100000,-229.00100000,0,17.7886000,0.0095000,-0.0095000,0
15.57209800,0.00001800,-0.00001900,0,106.2890000,0.6760000,-0.6680000,0
31.70648000,0.00024000,-0.00019000,0,106.2890000,0.6760000,-0.6680000,0
1114.00000000,,,1,106.2890000,0.6760000,-0.6680000,0
131.00000000,61.00000000,-36.00000000,0,106.2890000,0.6760000,-0.6680000,0
1084.00000000,,,1,106.2890000,0.6760000,-0.6680000,0
34.15000000,0.04600000,-0.04600000,0,21.0974000,0.0178000,-0.0178000,0
17.81800000,0.00200000,-0.00200000,0,10.5298000,0.0043000,-0.0043000,0
345.72000000,5.37000000,-5.37000000,0,51.6026000,0.1043000,-0.1039000,0
9017.76000000,3180.74000000,-3180.74000000,0,51.6026000,0.1043000,-0.1039000,0
7.76000000,0.00300000,-0.00300000,0,18.7168000,0.0164000,-0.0164000,0
15.14400000,0.00800000,-0.00800000,0,18.7168000,0.0164000,-0.0164000,0
3274.00000000,47.00000000,-46.00000000,0,39.7429000,0.0664000,-0.0663000,1
5138.43727000,887.26948000,-529.24741000,0,25.4893000,0.0257000,-0.0256000,0
2675.57603000,183.35403000,-108.29793000,0,122.3240000,0.5870000,-0.5810000,0
8.13520000,0.00400000,-0.00400000,0,25.8618000,0.0337000,-0.0335000,1
32.03000000,0.02000000,-0.02000000,0,25.8618000,0.0337000,-0.0335000,0
431.70000000,8.50000000,-8.50000000,0,25.8618000,0.0337000,-0.0335000,0
30.01400000,0.15280000,-0.28420000,0,31.9043000,0.0420000,-0.0419000,0
124.60000000,,,0,156.4560000,0.6995000,-0.6995000,0
0.98097340,0.00000310,-0.00000310,0,61.7856000,0.0806000,-0.0804000,1
28.12500000,0.01900000,-0.01900000,0,61.7804000,0.1065000,-0.1062000,0
67.30000000,0.08000000,-0.08000000,0,61.7804000,0.1065000,-0.1062000,0
,,,,108.8750000,0.7530000,-0.7420000,2
1079.55726000,20.64275000,-18.39667000,0,150.2920000,0.6500000,-0.6440000,0
6.95950300,0.00001600,-0.00001500,0,127.2800000,1.1050000,-1.0870000,0
2523.64713000,240.39054000,-94.43206000,0,116.0460000,0.6500000,-0.6500000,0
88.87622000,0.11842000,-0.11971000,0,64.1181000,0.1748000,-0.1748000,0
3923.66090000,616.24996000,-330.23316000,0,64.1181000,0.1748000,-0.1748000,0
3649.00000000,18.00000000,-18.00000000,0,24.0572000,0.0247500,-0.0247500,2
87.19000000,0.38100000,-0.38100000,0,32.3311000,0.0521000,-0.0519000,0
822.30000000,16.80000000,-16.80000000,0,78.6562000,0.2560000,-0.2560000,0
47000.00000000,30000.00000000,-30000.00000000,0,125.2120000,2.0750000,-2.0100000,0
926.40000000,12.80000000,-12.80000000,0,81.6696000,0.4148000,-0.4107000,
,,,,136.7590000,1.4930000,-1.4620000,0
,,,,145.7980000,2.5620000,-2.4760000,4
111.70000000,0.70000000,-0.70000000,0,14.5324000,0.0259000,-0.0259000,
104100.00000000,107260.00000000,-40934.00000000,0,147.5330000,1.4830000,-1.4540000,1
1852.14387000,215.24662000,-117.31046000,0,155.1210000,0.6380000,-0.6340000,1
2.22400000,0.00040000,-0.00050000,0,29.4898000,2.2196200,-2.2196200,0
455.73816000,2.11413000,-1.88939000,0,94.0349000,0.3884000,-0.3853000,0
5.05050000,0.00150000,-0.00150000,0,45.8846000,0.0661000,-0.0660000,0
7.71305700,0.00002100,-0.00002100,0,58.5146000,0.1263000,-0.1258000,1
24955.45756000,8914.75178000,-10015.46337000,0,34.8523000,0.0582000,-0.0581000,0
20.77290700,0.00002300,-0.00002300,0,67.5478000,0.1566000,-0.1559000,0
52.56349100,0.00007200,-0.00007200,0,67.5478000,0.1566000,-0.1559000,1
10.28891000,0.00004000,-0.00004000,0,65.9501000,0.1014000,-0.1012000,0
16.84000000,0.22000000,-0.22000000,0,65.9501000,0.1014000,-0.1012000,0
1062.26506000,8.80710000,-9.63078000,0,102.2750000,0.4070000,-0.4040000,0
18600.00000000,6200.00000000,-2800.00000000,0,40.0765000,0.2847000,-0.2807000,1
36.11600000,0.02700000,-0.02900000,0,6.2444200,0.0044550,-0.0044550,1
,,,,18.1186000,0.0201000,-0.0201000,
,,,,34.0071000,0.0480000,-0.0478000,2
27000.00000000,16000.00000000,-8000.00000000,0,31.4607000,0.0390000,-0.0389000,2
302.79999000,2.30000000,-2.30000000,0,17.3181000,0.0162000,-0.0162000,1
3.58599000,0.00015000,-0.00015000,0,31.9640000,0.0722000,-0.0720000,1
5.97293000,0.00060000,-0.00053000,0,31.9640000,0.0722000,-0.0720000,1
11.23000000,0.00110000,-0.00100000,0,31.9640000,0.0722000,-0.0720000,1
170000.00000000,,,0,41.2441000,0.1515000,-0.1505000,3
69000.00000000,,,0,41.2441000,0.1515000,-0.1505000,3
37000.00000000,,,0,41.2441000,0.1515000,-0.1505000,3
20815.60000000,1128.62000000,-1128.62000000,0,41.2441000,0.1515000,-0.1505000,3
2390.00000000,4.00000000,-4.00000000,0,192.1980787,2.3303607,-2.3303607,6
4368.00000000,515.00000000,-515.00000000,0,192.1980787,2.3303607,-2.3303607,6
734.00000000,8.10000000,-8.10000000,0,859.3240000,31.9890000,-31.9890000,0
19.30440000,0.00120000,-0.00120000,0,272.3600000,3.1120000,-3.0440000,0
1.67390350,0.00000040,-0.00000040,0,188.9590000,2.4710000,-2.4100000,2
14.67624290,0.00002010,-0.00002030,0,188.3300000,2.1280000,-2.0820000,1
9.91561500,0.00120900,-0.00119500,0,188.1750000,2.0650000,-2.0220000,1
1.97419540,0.00000240,-0.00000240,0,189.2890000,3.9960000,-3.8370000,1
8.26699280,0.00000700,-0.00000670,0,197.9890000,1.5550000,-1.5300000,0
3.31395900,0.00002400,-0.00002400,0,685.2000000,20.5020000,-19.3640000,2
4.73399900,0.00022100,-0.00022700,0,477.2950000,10.0940000,-9.6920000,0
39.93767000,0.23229000,-0.23229000,0,329.3090000,2.6820000,-2.6410000,0
13.86375000,0.00026000,-0.00026000,0,116.4740000,0.4310000,-0.4270000,0
5.35180000,0.00040000,-0.00040000,0,200.3940000,2.7630000,-2.6900000,1
15.68050000,0.00640000,-0.00640000,0,200.3940000,2.7630000,-2.6900000,1
5.81768500,0.00004100,-0.00004100,0,635.7220000,13.4300000,-13.4300000,1
11.39093110,0.00000340,-0.00000340,0,475.7580000,8.2520000,-7.9800000,0
20.27261500,0.00035600,-0.00034300,0,413.5910000,4.3120000,-4.2250000,0
4.65541100,0.00048600,-0.00047300,0,49.3855000,0.1247000,-0.1240000,0
1.29160000,0.00004900,-0.00005100,0,101.6320000,0.3740000,-0.3720000,1
5.44401700,0.00046200,-0.00045500,0,101.6320000,0.3740000,-0.3720000,1
50.92092000,0.00558400,-0.00524900,0,321.7220000,3.7605000,-3.7605000,0
7.72728300,0.00126800,-0.00114900,0,365.5810000,4.3700000,-4.2700000,0
8.28246000,0.00052000,-0.00052000,0,326.3810000,6.2820000,-6.0530000,0
9.56274200,0.00067500,-0.00067300,0,289.5438740,2.3252793,-2.3252793,0
5.18575390,0.00000060,-0.00000050,0,169.3980000,1.0610000,-1.0480000,0
2.21930230,0.00000200,-0.00000200,0,72.0444000,0.2532000,-0.2532000,1
30.95152400,0.00362500,-0.00332000,0,161.5550000,0.6520000,-0.6520000,0
6.41365100,0.00003600,-0.00003100,0,140.3850000,1.3200000,-1.2960000,1
21.75026400,0.00199000,-0.00195700,0,124.1560000,0.8300000,-0.8300000,0
7.38565500,0.00050100,-0.00050900,0,102.9530000,0.7770000,-0.7660000,0
3.58816300,0.00002800,-0.00002900,0,709.9990000,20.5260000,-19.4230000,0
5.67581900,0.00041100,-0.00041400,0,114.6370000,0.9300000,-0.9150000,0
8.23949300,0.00029200,-0.00029100,0,27.7957000,0.0746000,-0.0742000,0
39.91488000,0.32477000,-0.32477000,0,342.3940000,4.4360000,-4.3260000,0
2.49412000,0.00013200,-0.00012800,0,118.0110000,0.5190000,-0.5140000,0
0.36930380,0.00000910,-0.00000910,0,152.5090000,1.0790000,-1.0630000,0
9.17510000,0.00230000,-0.00270000,0,609.8180000,17.9420000,-16.9620000,1
3.07133000,0.00011000,-0.00011000,0,75.1703000,0.2012000,-0.2012000,1
4.86784000,0.00012000,-0.00012000,0,75.1703000,0.2012000,-0.2012000,1
11.02454000,0.00036000,-0.00035000,0,75.1703000,0.2012000,-0.2012000,1
26.58410000,0.00180000,-0.00170000,0,75.1703000,0.2012000,-0.2012000,1
7.97520000,0.00079000,-0.00079000,0,59.2474000,0.1877000,-0.1865000,6
17.30713000,0.00027000,-0.00027000,0,59.2474000,0.1877000,-0.1865000,6
25.57500000,0.00240000,-0.00230000,0,59.2474000,0.1877000,-0.1865000,6
0.17971900,0.00002800,-0.00002800,0,98.8765000,0.6176000,-0.6101000,0
2.35309000,0.00022000,-0.00022000,0,202.5850000,2.0280000,-1.9890000,1
3.56004000,0.00012000,-0.00011000,0,202.5850000,2.0280000,-1.9890000,1
5.40479000,0.00021000,-0.00021000,0,202.5850000,2.0280000,-1.9890000,1
8.26146000,0.00021000,-0.00022000,0,202.5850000,2.0280000,-1.9890000,1
12.75758000,0.00050000,-0.00048000,0,202.5850000,2.0280000,-1.9890000,1
41.96797000,0.00843000,-0.00725000,0,202.5850000,2.0280000,-1.9890000,1
28.38061900,0.00055100,-0.00052800,0,153.8560000,0.9320000,-0.9210000,1
8.36802000,0.00019000,-0.00019000,0,364.0480000,8.0990000,-8.0990000,0
6.56918800,0.00003100,-0.00003100,0,347.9170000,8.2870000,-7.9170000,1
0.28032440,0.00000150,-0.00000150,0,61.8736000,0.1662000,-0.1654000,0
7.74850000,0.00022000,-0.00022000,0,61.8736000,0.1662000,-0.1654000,1
2.64460000,0.00006000,-0.00006000,0,79.3002000,0.4780000,-0.4723000,0
4.00498000,0.00011000,-0.00011000,0,79.3002000,0.4780000,-0.4723000,1
0.96191800,0.00001300,-0.00001300,0,90.5494000,0.2767000,-0.2750000,0
4.38395000,0.00080000,-0.00080000,0,124.4580000,0.6260000,-0.6190000,3
6.92260000,0.00070000,-0.00070000,0,124.4580000,0.6260000,-0.6190000,3
9.75790000,0.00100000,-0.00100000,0,124.4580000,0.6260000,-0.6190000,3
11.33200000,0.00130000,-0.00130000,0,123.6760000,0.5430000,-0.5390000,0
11.81040000,0.00204000,-0.00204000,0,493.9920000,9.0765000,-9.0765000,0
10.59357000,0.00084000,-0.00084000,0,102.4830000,0.8020000,-0.7890000,0
3.83547600,0.00026600,-0.00025600,0,69.4798000,0.1524000,-0.1517000,1
32.64790000,0.01141000,-0.01483000,0,108.4490000,0.4140000,-0.4110000,0
7.51574000,0.00205000,-0.00240000,0,143.1250000,0.9150000,-0.9030000,0
3.67626000,0.00030000,-0.00031000,0,129.3560000,0.4450000,-0.4450000,0
7.95486000,0.00084000,-0.00085000,0,129.3560000,0.4450000,-0.4450000,0
6.34200000,0.00200000,-0.00200000,0,72.7998000,0.2864000,-0.2841000,0
13.85000000,0.00600000,-0.00600000,0,72.7998000,0.2864000,-0.2841000,0
40.71800000,0.00500000,-0.00500000,0,72.7998000,0.2864000,-0.2841000,0
0.81314300,0.00007700,-0.00007700,0,150.2100000,1.0850000,-1.0690000,0
0.36526100,0.00017000,-0.00017000,0,298.3730000,4.5900000,-4.4550000,0
10.06049000,0.00134000,-0.00148000,0,197.2990000,2.0610000,-2.0200000,1
5.90279000,0.00191000,-0.00233000,0,197.2990000,2.0610000,-2.0200000,1
12.42205000,0.00180000,-0.00182000,0,170.9980000,1.4240000,-1.4020000,0
7.61880000,0.00087000,-0.00087000,0,334.9670000,4.1785000,-4.1785000,2
19.07863000,0.00327000,-0.00327000,0,334.9670000,4.1785000,-4.1785000,2
